EventId,EventTemplate,Occurrences
E1353,"('D-BUS', 'per-session', 'daemon', 'address', 'is:', 'unix:', '<*>', '<*>')",2
E1354,"('[HPM]', 'Proxy', 'created:', '/', '->', 'http:', '<*>', '<*>')",2
E1355,"('[', 'OK', ']', '<*>', '<*>', '<*>', '<*>', '<*>')",10
E1356,"('[', 'OK', ']', '<*>', 'Bind', 'mount', 'volatile', '<*>')",8
E1357,"('App', 'listening', 'at', 'http:', '//:', ':', ':', '<*>')",1
E1358,"('Now', '<*>', 'on:', '<*>', '<*>', '<*>', '<*>', '<*>')",5
E1359,"('config_generic_gigabit_channel_link():', '<*>', '<*>', '=', '<*>', '/', 'confLengthData:', '<*>')",116
E1360,"('[RsInstallationService.MAIN]', 'INFO', 'RohdeSchwarz.InstallationServiceLib.InstallationService', '-', '<*>', 'configured', 'as', '<*>')",4
E1361,"('[.NET', 'ThreadPool', 'Worker]', 'INFO', '<*>', '-', '<*>', '<*>')",11
E1362,"('[info', ']', '-->', 'exit', 'code:', '<*>', '<*>', '<*>')",1
E1363,"('<info>', '<*>', 'manager:', '<*>', 'new', 'Bridge', 'device', '<*>')",1
E1364,"('ANOM_PROMISCUOUS', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",6
E1365,"('<*>', '<*>', '>>', 'DIAG:', '<*>', '<*>', '<*>', '<*>')",6
E1366,"('cmseq', '|', 'CMsequencer', 'starter', 'has', 'completed', 'in', '<*>')",1
E1367,"('Progress:', '<*>', 'Product', 'Definition', '<*>', 'loaded', 'in:', '<*>')",23
E1368,"('[INFO]', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",8
E1369,"('<*>', 'INFO', 'RohdeSchwarz.DapiAbstractionLib.InstallationServer', '-', '<*>', '(resource', '<*>', '<*>')",50
E1370,"('Task.Delay', 'error!', 'TaskCanceledException:', 'System.Threading.Tasks.TaskCanceledException:', 'A', 'task', 'was', 'canceled.')",2
E1371,"('NETFILTER_CFG', '<*>', '<*>', '<*>', 'op=xt_unregister', '<*>', 'comm=""kworker/u32:', '<*>')",6
E1372,"('ACPI:', '<*>', '<*>', '<*>', '<*>', 'ALASKA', 'A', 'M', 'I', '<*>', 'AMI', '<*>')",8
E1373,"('<*>', 'DSDT', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'INTL', '<*>')",1
E1374,"('<*>', 'MCFG', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'MSFT', '<*>')",1
E1375,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'VCN', '<*>')",1
E1376,"('<*>', '/var/tmp', 'persistent', 'was', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'check', '<*>')",1
E1377,"('<*>', '<*>', 'RohdeSchwarz.InstallationServiceContracts.InstallationServiceContracts', '-', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1378,"('<*>', '<*>', 'write', 'text', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1379,"('<*>', '<*>', 'write', 'json', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1380,"('<*>', '|', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '(Unix', '<*>')",1
E1381,"('<*>', '<*>', '<*>', '[ConnectionOptimizerService', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Start', '<*>')",1
E1382,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'with', '<*>')",1
E1383,"('<*>', '<*>', 'services', 'starter:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'services', '<*>')",1
E1384,"('<*>', '<*>', '<*>', '[ConnectionOptimizerService', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '@', '<*>')",1
E1385,"('<*>', 'VFCT', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'AMD', '<*>')",1
E1386,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",2
E1387,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'used)')",1
E1388,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'available')",1
E1389,"('<*>', '<*>', '<*>', 'level=warning', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'configured""')",1
E1390,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'start', 'nmon...')",1
E1391,"('<*>', 'INFO', 'RohdeSchwarz.AptAbstractionLib.LocalDevice', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1392,"('<*>', '|', '/docker-entrypoint.sh:', '/docker-entrypoint.d/', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'perform', 'configuration')",1
E1393,"('<*>', 'bsw:', 'add', 'local', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1394,"('<*>', '<*>', '<*>', '[EngineWorker', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Start')",1
E1395,"('Unknown', 'kernel', '<*>', '<*>', 'parameters', '""BOOT_IMAGE=/boot/vmlinuz"",', 'will', '<*>', 'passed', '<*>', 'user', 'space.')",1
E1396,"('Adding', '<*>', '<*>', '<*>', '/swapspace/swapfile.', 'Priority:', '<*>', '<*>', '<*>', '<*>', '<*>', 'FS')",1
E1397,"('avahi', 'bsw:', '<*>', '<*>', 'HW', 'but', 'FlexxSync', '<*>', 'missing', '<*>', 'standalone', 'mode')",1
E1398,"('Calibrating', 'delay', 'loop', '(skipped),', 'value', 'calculated', 'using', 'timer', 'frequency..', '<*>', 'BogoMIPS', '<*>')",1
E1399,"('Last', 'level', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1400,"('(==)', 'Log', '<*>', '<*>', 'Time:', '<*>', 'Nov', '<*>', '<*>', '<*>', '<*>', '<*>')",2
E1401,"('[info', ']', '<*>', '<*>', '<*>', '<*>', '|', '<*>', '|', '<*>', '<*>', '<*>')",1
E1402,"('<*>', '|', '<*>', '<*>', '59Z;INFO;Now', '<*>', 'on:', '<*>', '//[:', '<*>', '<*>', '<*>')",2
E1403,"('Speculative', 'Store', 'Bypass:', '<*>', 'Speculative', 'Store', 'Bypass', '<*>', 'via', 'prctl', '<*>', 'seccomp')",1
E1404,"('libEGL', 'warning:', 'DRI2:', '<*>', 'not', 'open', '/dev/dri/card0', '<*>', 'such', 'file', '<*>', 'directory)')",1
E1405,"('/usr/lib/fw/start_mrt.sh:', 'line', '<*>', '<*>', 'Killed', 'setsid', '$PWD/$DEVICE_STARTER', '<*>', '-v', '${MAJOR_VERSION}', '<*>', '${CADT_ARG}')",1
E1406,"('PCI:', 'MMCONFIG', 'for', 'domain', '<*>', '[bus', '<*>', 'at', '[mem', '<*>', '(base', '<*>')",1
E1407,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '[ExtendedConfig', 'ASPM', 'ClockPM', 'Segments', 'MSI', 'HPX-Type3]')",1
E1408,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'for', '<*>', 'modems', 'and', 'ISDN', 'adapters')",1
E1409,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ':', 'kTransientFailure:', 'Failed', 'to', 'send', 'GpuControl.CreateCommandBuffer.')",1
E1410,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '-l', '|', 'grep', ""mrt.xlapi-nb'"", '<*>', '<*>')",1
E1411,"('xhci_hcd', '<*>', '<*>', '<*>', 'new', 'USB', 'bus', 'registered,', 'assigned', 'bus', 'number', '<*>')",4
E1412,"('xhci_hcd', '<*>', '<*>', '<*>', 'hcc', 'params', '<*>', 'hci', 'version', '<*>', 'quirks', '<*>')",2
E1413,"('<*>', '<*>', '<*>', 'setting', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'UTC', '<*>')",1
E1414,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Sense:', '<*>', '<*>', '<*>', '<*>')",1
E1415,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'minor', '<*>')",1
E1416,"('<*>', '<*>', '<*>', 'caller=tls_config.go:', '<*>', '<*>', '<*>', 'on""', '<*>', '<*>', ']:', '<*>')",1
E1417,"('<*>', '<*>', '<*>', '[SignalingServiceRepository', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '@', '<*>')",1
E1418,"('<*>', '<*>', '<*>', '[NamingHandlerRepository', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '@', '<*>')",1
E1419,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', '<*>', '<*>', '<*>', 'ProgressInfo:', '<*>', '<*>', 'Option', '<*>')",1
E1420,"('<*>', '<*>', '<*>', 'DIAG:', '<*>', '<*>', '<*>', 'accept()', '<*>', '<*>', 'error', '<*>')",1
E1421,"('Rebuild', '<*>', '<*>', 'was', 'skipped', 'because', 'of', 'a', 'failed', 'condition', 'check', '<*>')",4
E1422,"('<*>', 'name', 'cmx_mb7_pcie_sw', 'pci', 'bar0', '<*>', 'start:', '<*>', 'length:', '<*>', 'flags:', '<*>')",1
E1423,"('<*>', 'secondary', 'zmqbroker', '(RpcBroker:', 'tcp:', '<*>', 'Publisher:', 'tcp:', '<*>', 'XPub:', 'tcp:', '<*>')",1
E1424,"('<*>', 'mDNS', 'multicast', 'group', 'on', 'interface', 'lo.IPv6', 'with', 'address', ':', ':', '<*>')",2
E1425,"('Server', 'startup', 'complete.', 'Host', 'name', 'is', '<*>', 'Local', 'service', 'cookie', 'is', '<*>')",1
E1426,"('audit:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'tty=(none)', '<*>', '<*>', '<*>')",21
E1427,"('<*>', 'mrt.sfa', 'fake', 'service', 'for', 'reordering', 'base', 'and', 'logging', 'service', 'startup', '<*>')",3
E1428,"('<*>', 'CATR', '<*>', 'positioner', 'driver', 'as', 'microservice', 'for', 'CMX', 'clients', 'and', '<*>')",8
E1429,"('<*>', '<*>', '<*>', 'level=warning', 'msg=""Your', 'kernel', 'does', 'not', 'support', 'cgroup', 'blkio', '<*>')",6
E1430,"('config_generic_gigabit_channel_link():', 'module_offset:', '<*>', '/', 'sub_offset:', '<*>', '/', 'channel_offset:', '<*>', '/', 'confLengthDataPerAddr:', '<*>')",29
E1431,"('[RsInstallationService.MAIN]', 'INFO', 'RohdeSchwarz.AptAbstractionLib.CommandLineExecutor', '-', '<*>', ""'/usr/bin/rsync"", '-a', '--info=NAME', '--copy-links', '--delete', '/opt/rohde-schwarz/installation-service/script/', ""/var/tmp/rohde-schwarz/rs-installation-service/script/'"")",2
E1432,"('[', 'INFO]', '<*>', '<*>', '<*>', '<*>', '<*>', '[main.wait_for_brokers:', '<*>', '<*>', '<*>', '<*>')",2
E1433,"('[.NET', 'ThreadPool', 'Worker]', 'INFO', '<*>', '-', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",4
E1434,"('[info', ']', '|', 'Creating', 'xlapi-nb-container', '...', 'done', 'context=_setup', '|', 'start', '<*>', '<*>')",1
E1435,"('<*>', '<*>', 'intermediate', 'polling', 'status:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1436,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",4
E1437,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', 'Previous', 'Device', 'Footprint', 'loaded')",1
E1438,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', '<*>', '<*>', 'Drivers', '<*>')",1
E1439,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', '<*>', '<*>', 'data', 'done')",1
E1440,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', 'Instrument', 'Setup', 'iterates', '<*>')",2
E1441,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', 'Instrument', 'Setup', 'iterates', 'Applications')",1
E1442,"('<*>', '<*>', '<*>', '<*>', '[info', ']', '<*>', 'State', 'Servicer', 'is', 'started.', '<*>')",4
E1443,"('[INFO]', '<*>', '<*>', '<*>', '<*>', '[utilities.replay_drifted:', '<*>', 'replaying', 'from', 'the', 'drifted', 'folder')",2
E1444,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Finished', 'replaying', '<*>', 'RPC', 'calls')",2
E1445,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Remote', 'access', '<*>', 'client', '<*>')",2
E1446,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '/usr/lib/fw/RS.CMWBase/DPSW/mb_cst_map.xcnf', '<*>', '<*>', '<*>', '<*>')",2
E1447,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '/usr/lib/fw/RS.CMWBase/DPSW/mb_sabu_map.xcnf', '<*>', '<*>', '<*>', '<*>')",2
E1448,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'get_jupyter_notebook_status', '<*>', '<*>', '<*>', '<*>')",1
E1449,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', 'License', 'service', 'hardware', 'detected:', 'IF', 'UNIT')",4
E1450,"('PIAS:', '<*>', '<<', '<*>', 'R&S', 'SWPL', 'ID:', 'Installation', 'Server', '<*>', '<*>', '<*>')",48
E1451,"('Disconnected', 'from', 'user', 'root', '<*>', ':', '<*>', '<*>', '<*>', '<*>', 'port', '<*>')",8
E1452,"('[info', ']', '|', '<*>', 'xlapi-nb-container', '...', 'done', 'context=StopJupyterNotebookServer', '|', 'stop', '<*>', '<*>')",2
E1453,"('ACPI:', 'SSDT', '<*>', '<*>', '<*>', 'AMD', 'AmdTable', '<*>', '<*>', '<*>')",5
E1454,"('On', 'node', '<*>', 'zone', '<*>', '<*>', 'pages', 'in', 'unavailable', 'ranges')",9
E1455,"('<*>', 'INT_SRC_OVR', '(bus', '<*>', 'bus_irq', '<*>', 'global_irq', '<*>', '<*>', '<*>')",2
E1456,"('<*>', 'PM:', 'Registering', '<*>', 'NVS', '<*>', '[mem', '<*>', '<*>', '<*>')",2
E1457,"('<*>', 'OK', ']', '<*>', 'Create', '<*>', 'Device', '<*>', '<*>', '<*>')",2
E1458,"('<*>', 'INFO', 'RohdeSchwarz.AptAbstractionLib.AptAbstractionLib', '<*>', 'APT', '<*>', 'Library', '<*>', '<*>', '<*>')",1
E1459,"('<*>', 'INFO', 'RohdeSchwarz.DapiAbstractionLib.DapiAbstractionLib', '<*>', 'DAPI', '<*>', 'Library', '<*>', '<*>', '<*>')",1
E1460,"('<*>', 'hash', 'table', 'entries:', '<*>', '(order:', '<*>', '<*>', 'bytes,', 'linear)')",8
E1461,"('mem', 'auto-init:', 'stack:', 'off,', 'heap', 'alloc:', 'on,', 'heap', 'free:', 'off')",1
E1462,"('<*>', '<*>', 'calculated', '<*>', '<*>', 'scheduler-enlistment', 'delay', '<*>', '<*>', 'jiffies.')",1
E1463,"('<*>', '<*>', '<*>', '<*>', '<*>', 'Express', 'Virtual', '<*>', '<*>', 'Driver')",1
E1464,"('<*>', '<*>', 'link', '<*>', '<*>', 'Gbps', '(SStatus', '<*>', '<*>', '<*>')",1
E1465,"('<*>', '<*>', '<*>', '<*>', '<*>', 'AGP:', '<*>', '<*>', '<*>', '0x0000FFFFFFFFFFFF')",1
E1466,"('<*>', '<*>', 'hostname:', '<*>', '<*>', 'changed', 'from', '<*>', '<*>', '<*>')",1
E1467,"('<*>', '<*>', 'Instrument', '<*>', '<*>', 'local', 'licenses', '<*>', '<*>', 'instrument')",1
E1468,"('<*>', '<*>', '<*>', '<*>', '<*>', 'INFO', ':', '<*>', '<*>', 'False')",1
E1469,"('Last', 'level', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1470,"('Errors', 'from', '<*>', '<*>', 'not', '<*>', '<*>', '<*>', 'X', '<*>')",2
E1471,"('<*>', '<*>', '<*>', '<*>', 'msg=""ClientConn', '<*>', 'balancer', '<*>', '\\""pick_first\\""""', '<*>')",2
E1472,"('RatRqm1', ':', '<*>', '<*>', 'slave', '<*>', 'and', '<*>', 'service', '<*>')",2
E1473,"('<*>', '<*>', '<*>', '<*>', 'usercopy/swapgs', 'barriers', '<*>', '__user', 'pointer', 'sanitization')",1
E1474,"('<*>', '<*>', '<*>', '<*>', 'name', ""'PartOf'"", '<*>', 'section', ""'Service',"", 'ignoring.')",1
E1475,"('<*>', 'initializing', '<*>', '<*>', '(RAVEN', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1476,"('<*>', '<*>', '<*>', '<*>', 'of', 'certificate', '<*>', '<*>', 'files', 'found')",1
E1477,"('<*>', '<*>', '<*>', '<*>', 'msg=""[graphdriver]', 'using', '<*>', 'storage', 'driver:', 'overlay2""')",1
E1478,"('<*>', ']', '<*>', '<*>', 'mrt.xlapi-nb', '<*>', '<*>', 'xlapi', '<*>', '<*>')",1
E1479,"('<*>', '<*>', '<*>', 'mitigation:', 'Enabling', 'conditional', 'Indirect', 'Branch', 'Prediction', 'Barrier')",1
E1480,"('<*>', '<*>', '<*>', '<*>', '-', 'Copyright', '<*>', 'Rodolfo', 'Giometti', '<giometti@linux.it>')",1
E1481,"('<*>', '<*>', '<*>', 'multi', '<*>', '<*>', 'NCQ', '(depth', '<*>', 'AA')",1
E1482,"('<*>', '<*>', '<*>', 'cpu', 'pages', '<*>', '<*>', 'gpu', 'pages', '<*>')",1
E1483,"('<*>', '<*>', '<*>', '(UID', '<*>', 'and', 'group', '<*>', '(GID', '<*>')",1
E1484,"('<*>', '<*>', '<*>', 'level=info', 'msg=""metadata', 'content', 'store', 'policy', 'set""', 'policy=shared')",1
E1485,"('<*>', '<*>', '<*>', 'SWPL', 'ID:', 'Installation', 'Server', '<*>', '<*>', '<*>')",1
E1486,"('<*>', '<*>', '<*>', '<*>', '<*>', 'now', 'controls', '[PME', 'AER', 'PCIeCapability]')",1
E1487,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'port', '<*>', 'irq', '<*>')",1
E1488,"('<*>', '<*>', '<*>', '<*>', '<*>', 'SMBus', 'Host', 'Controller', 'at', '<*>')",1
E1489,"('<*>', '<*>', '<*>', '<*>', '<*>', 'PSP', 'runtime', 'database', ""doesn't"", 'exist')",1
E1490,"('<*>', '<*>', '<*>', '<*>', '<*>', 'No', 'such', '<*>', 'or', 'directory')",1
E1491,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'does', 'not', 'exist:', '/home/instrument/fw/system/Restauration/PersistenceClients/csp_settings.dat')",1
E1492,"('pci', '<*>', '<*>', '<*>', '<*>', '<*>', 'type', '<*>', 'class', '<*>')",49
E1493,"('pci', '<*>', '<*>', '<*>', 'PME#', 'supported', 'from', '<*>', 'D3hot', 'D3cold')",22
E1494,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'pref]')",15
E1495,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'bcdDevice=', '<*>')",33
E1496,"('pci', '<*>', '<*>', '<*>', 'bridge', 'window', '[mem', '<*>', '<*>', 'pref]')",16
E1497,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",3
E1498,"('<*>', '<*>', '<*>', '<*>', '<*>', 'DEBUG:', '<*>', 'ProgressInfo:', '<*>', '<*>')",6
E1499,"('<*>', '<*>', '<*>', '<*>', '<*>', 'DEBUG:', '<*>', 'service', '<*>', '<*>')",1
E1500,"('<*>', '<*>', '<*>', '<*>', '<*>', 'DEBUG:', '<*>', 'received', '<*>', '<*>')",1
E1501,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'USB', '<*>', 'Enhanced', 'SuperSpeed')",2
E1502,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'is', '<*>')",2
E1503,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ':', '<*>', 'Signaling', 'subscription')",1
E1504,"('usbserial:', 'USB', 'Serial', 'support', 'registered', 'for', 'FTDI', 'USB', 'Serial', 'Device')",1
E1505,"('eeprom', '<*>', 'eeprom', '<*>', '<*>', 'deprecated,', 'please', 'use', '<*>', 'instead')",3
E1506,"('/usr/lib/cmxtools/cmxmars/start_cmxmarsserver.sh:', '<*>', '<*>', '<*>', '<*>', '(core', 'dumped)', '$EXECUTABLE', '-daemon', '--uc')",3
E1507,"('<*>', 'Truecolor:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1508,"('<*>', 'OK', '<*>', '<*>', '<*>', '<*>', 'System', '<*>', '<*>', '<*>')",1
E1509,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', ':', '<*>', '<*>', '<*>')",2
E1510,"('<*>', 'handler', 'has', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1511,"('<*>', '<*>', 'Poll', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1512,"('<*>', '|', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1513,"('usb', '<*>', 'new', '<*>', 'USB', 'device', 'number', '<*>', 'using', 'xhci_hcd')",29
E1514,"('usb', '<*>', 'Manufacturer:', 'Rohde', '&', 'Schwarz', 'GmbH', '&', 'Co.', 'KG')",14
E1515,"('sd', '<*>', '<*>', '<*>', '<*>', '[sda]', '<*>', '<*>', '<*>', '<*>')",1
E1516,"('<*>', '<*>', '<*>', '<*>', '<*>', 'DEBUG:', '<*>', '<*>', '<*>', '<*>')",5
E1517,"('<*>', '<*>', '<*>', '<*>', '<*>', 'Remote', '<*>', '<*>', '<*>', '<*>')",3
E1518,"('<*>', 'mDNS', 'multicast', 'group', 'on', 'interface', '<*>', 'with', 'address', '<*>')",12
E1519,"('Registering', 'new', 'address', 'record', 'for', ':', ':', '<*>', 'on', 'lo.*.')",1
E1520,"('<*>', '<*>', '<*>', '<*>', '<*>', 'Launch', 'done:', 'PID', '<*>', '<*>')",6
E1521,"('<*>', '<*>', '<*>', '<*>', '<*>', 'to', 'read', 'bridge', '<*>', '<*>')",6
E1522,"('[', 'OK', ']', '<*>', 'Remount', 'Root', 'and', 'Kernel', 'File', 'Systems.')",2
E1523,"('[', 'OK', ']', '<*>', 'target', 'Preparation', 'for', 'Local', 'File', 'Systems.')",2
E1524,"('<*>', '""AlfManager,', 'a', 'service', 'to', 'provide', 'abstract', 'license', 'features', '<*>')",4
E1525,"('OPEN', '<*>', 'driver', 'called', 'from', 'pid:', '<*>', '(PB:', ':', '<*>')",7
E1526,"('audit:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'comm=""iptables""')",17
E1527,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Connection', 'Optimizer', '<*>')",1
E1528,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Loading', 'DeviceAPI', '<*>')",1
E1529,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'DeviceAPI', '<*>', '<*>')",1
E1530,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'port', '<*>')",2
E1531,"('[.NET', 'ThreadPool', 'Worker]', 'INFO', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",36
E1532,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '<*>', '<*>', '<*>', '<*>')",265
E1533,"('<*>', '<*>', 'intermediate', 'polling', 'status:', '<*>', '<*>', '<*>', '<*>', '<*>')",3
E1534,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'version:', '<*>')",4
E1535,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', '<*>', 'iq_setup')",1
E1536,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', '<*>', 'system')",1
E1537,"('<*>', '<*>', '<*>', '[DeviceApiSubscriber', ']', 'DEBUG:', '*', 'ProgressInfo:', '<*>', 'gprf_gen')",1
E1538,"('<*>', '<*>', ':', '<*>', 'inst', '<*>', '<*>', 'MB,', '<*>', 'MB)')",6
E1539,"('<*>', '<*>', '<*>', '<*>', '[info', ']', '<*>', '<*>', '<*>', '[gwss.gwss_server.server_application]')",14
E1540,"('[INFO]', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",14
E1541,"('<*>', '<*>', '<*>', '<*>', ']', '<*>', '<*>', '<*>', '<*>', 'Start')",1
E1542,"('<*>', '<*>', '<*>', '<*>', ']', '<*>', '<*>', '<*>', '<*>', 'subscription')",1
E1543,"('ANOM_ABEND', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",4
E1544,"('PIAS:', '<*>', '>>', '<*>', 'R&S', 'SWPL', 'QUERY', 'ID', '<*>', '""DEFAULT""]')",141
E1545,"('<*>', '<*>', '<<', '<*>', 'R&S', 'SWPL', 'LISTENING', 'ON', 'PORT', '<*>')",25
E1546,"('Got', 'Data:', '<*>', 'count:', '<*>', 't:', '<*>', '<*>', '<*>', 'PM')",4444
E1547,"('Series', 'HSfn', 'IsRunning', 'True', 'IsCompleted', 'False', 'IsPausable', 'True', 'IsRunningAtDeactivation', 'False')",4
E1548,"('<*>', 'CLOCK_REALTIME', 'rms', '<*>', 'max', '<*>', 'freq', '<*>', '+/-', '<*>')",16
E1549,"('Connection', 'closed', 'by', 'invalid', 'user', '<*>', '<*>', 'port', '<*>', '[preauth]')",7
E1550,"('pam_unix(sshd:', 'auth):', 'authentication', 'failure;', 'logname=', '<*>', '<*>', 'tty=ssh', 'ruser=', '<*>')",2
E1551,"('pcpu-alloc:', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>', '<*>')",1
E1552,"('[RsInstallationService.MAIN]', 'INFO', 'RohdeSchwarz.DapiAbstractionLib.InstallationServer', '-', '(resource', '<*>', 'Initializing', 'using', 'provider', ""'Merging"", 'and', 'Metadata', 'adding', 'installation', 'provider:', 'With', 'underlying', 'providers:', '')",1
E1553,"('<*>', '<*>', '<*>', '<*>', 'Successfully', '<*>', 'InstallationServer', '<*>', '<*>', '<*>', '<*>', '==', 'Master', 'CMX,', '<*>', '==>', 'multibox', 'slave', 'CMXes)')",1
E1554,"('<*>', '<*>', '<*>', '<*>', '<*>', '<*>', 'Jupyter', '<*>', '<*>', '<*>', '<*>', ""notebook_url='http:"", '//localhost:', '<*>', '<*>', ""token='instrument')"", 'context=_setup', '<*>', '<*>')",1
