EventId, Occurrences, EventTemplate
E1472, 2, RatRqm1 : slave and service
E1473, 1, usercopy/swapgs barriers __user pointer sanitization
E1474, 1, name PartOf section Service ignoring.
E1475, 1, initializing RAVEN
E1476, 1, of certificate files found
E1477, 1, msg= graphdriver using storage driver: overlay2
E1478, 1, mrt.xlapi-nb xlapi
E1479, 1, mitigation: Enabling conditional Indirect Branch Prediction Barrier
E1480, 1, - Copyright Rodolfo Giometti giometti@linux.it
E1481, 1, multi NCQ depth AA
E1482, 1, cpu pages gpu pages
E1483, 1, UID and group GID
E1484, 1, level=info msg= metadata content store policy set policy=shared
E1485, 1, SWPL ID: Installation Server
E1486, 1, now controls PME AER PCIeCapability
E1487, 1, port irq
E1488, 1, SMBus Host Controller at
E1489, 1, PSP runtime database doesn t exist
E1490, 1, No such or directory
E1491, 1, does not exist: /home/instrument/fw/system/Restauration/PersistenceClients/csp_settings.dat
E1492, 49, pci type class
E1493, 22, pci PME# supported from D3hot D3cold
E1494, 15, pref
E1495, 33, bcdDevice=
E1496, 16, pci bridge window mem pref
E1497, 3, 
E1498, 6, DEBUG: ProgressInfo:
E1499, 1, DEBUG: service
E1500, 1, DEBUG: received
E1501, 2, USB Enhanced SuperSpeed
E1502, 2, is
E1503, 1, : Signaling subscription
E1504, 1, usbserial: USB Serial support registered for FTDI USB Serial Device
E1505, 3, eeprom eeprom deprecated please use instead
E1506, 3, /usr/lib/cmxtools/cmxmars/start_cmxmarsserver.sh: core dumped $EXECUTABLE -daemon --uc
E1507, 1, Truecolor:
E1508, 1, OK System
E1509, 2, :
E1510, 1, handler has
E1511, 1, Poll
E1512, 1, |
E1513, 29, usb new USB device number using xhci_hcd
E1514, 14, usb Manufacturer: Rohde & Schwarz GmbH & Co. KG
E1515, 1, sd sda
E1516, 5, DEBUG:
E1517, 3, Remote
E1518, 12, mDNS multicast group on interface with address
E1519, 1, Registering new address record for : : on lo. .
E1520, 6, Launch done: PID
E1521, 6, to read bridge
E1522, 2, OK Remount Root and Kernel File Systems.
E1523, 2, OK target Preparation for Local File Systems.
E1524, 4, AlfManager a service to provide abstract license features
E1525, 7, OPEN driver called from pid: PB: :
E1526, 17, audit: comm= iptables
E1527, 1, Connection Optimizer
E1528, 1, Loading DeviceAPI
E1529, 1, DeviceAPI
E1530, 2, port
E1531, 36, .NET ThreadPool Worker INFO
E1532, 265, DeviceApiSubscriber DEBUG:
E1533, 3, intermediate polling status:
E1534, 4, version:
E1535, 1, DeviceApiSubscriber DEBUG: ProgressInfo: iq_setup
E1536, 1, DeviceApiSubscriber DEBUG: ProgressInfo: system
E1537, 1, DeviceApiSubscriber DEBUG: ProgressInfo: gprf_gen
E1538, 6, : inst MB MB
E1539, 14, info gwss.gwss_server.server_application
E1540, 14, INFO
E1541, 1, Start
E1542, 1, subscription
E1543, 4, ANOM_ABEND
E1544, 141, PIAS: R&S SWPL QUERY ID DEFAULT
E1545, 25, R&S SWPL LISTENING ON PORT
E1546, 4444, Got Data: count: t: PM
E1547, 4, Series HSfn IsRunning True IsCompleted False IsPausable True IsRunningAtDeactivation False
E1548, 16, CLOCK_REALTIME rms max freq +/-
E1549, 7, Connection closed by invalid user port preauth
E1550, 2, pam_unix sshd: auth : authentication failure; logname= tty=ssh ruser=
E1551, 1, pcpu-alloc:
E1552, 1, RsInstallationService.MAIN INFO RohdeSchwarz.DapiAbstractionLib.InstallationServer - resource Initializing using provider Merging and Metadata adding installation provider: With underlying providers:
E1553, 1, Successfully InstallationServer == Master CMX == multibox slave CMXes
E1554, 1, Jupyter notebook_url= http: //localhost: token= instrument context=_setup
E1555, 1, Startup finished in firmware + loader + kernel + initrd + userspace =
E1556, 1, INFO main.tear_down: The DUT related services instance no. has been terminated.
E1557, 1, Memory: available kernel code rwdata rodata init bss reserved cma-reserved
E1558, 1, ahci flags: ncq sntf ilck pm led clo only pmp fbs pio slum part
E1559, 2, Current Operating System: Linux SMP PREEMPT Sun May UTC
E1560, 1, SYSMOND_SNAP_PSARGS= -o pid= tid= psr= vsz= rss= args= --sort -rss -%mem -%cpu -cputimes
E1561, 2, system Activating via systemd: service name= org.freedesktop.machine1 unit= dbus-org.freedesktop.machine1.service requested by : comm= systemd-nspawn --quiet --keep-unit --boot --link-j
E1562, 1, igb: eth_external NIC Link Up Mbps Full Duplex Flow Control: RX/TX
E1563, 1, InstallationServer for instance -- CMX -- multibox slave CMXes
E1564, 2, MESA-LOADER: failed to open cannot open shared object file: Permission denied search paths /usr/lib/dri suffix _dri
E1565, 1, Write .env XlapiContainerSettings ip= base_url= /notebooks token= instrument xlapi_instrument_address= localhost context=_setup start
E1566, 1, http: //+: Binding defined via and/or UseKestrel instead.
E1567, 1, RsInstallationService.MAIN INFO RohdeSchwarz.DapiAbstractionLib.InstallationServer - ServiceVersion : majorVersion : minorVersion : patchVersion : tag : 1kirkstone readableVersion :
E1568, 1, WARNING: in CFwApplicationManagement.cpp at UpdateApplicationsFunctionality : unknown thread name Modified number of lis Mode ManualTestenvironments :
E1569, 2, level=info msg= Container failed to exit within of signal - using the force
E1570, 1, RETBleed: Vulnerable
E1571, 1, vgaarb: loaded
E1572, 1, Switching root.
E1573, 1, stdout: enabled
E1574, 1, message: active
E1575, 1, SaveAsJson packages args.filepath
E1576, 1, Published Changes!
E1577, 1, clockType
E1578, 1, revisionData ;;
E1579, 1, userDescription ;
E1580, 1, EventLog:
E1581, 1, TextLogFolder:
E1582, 1, LogToStdout: false
E1583, 1, ZmqBrokerMode: Secondary
E1584, 1, Shutting down...
E1585, 1, Halting system.
E1586, 1, devtmpfs:
E1587, 1, PID:
E1588, 1, enabled
E1589, 1, stderr:
E1590, 1, LS_SERVICE_CONTROL_NOT_ALLOWED:
E1591, 1, ALF_NO_SYSTEMD:
E1592, 1, mBaseServiceRunning:
E1593, 1, tag
E1594, 1, docker.rsint.net/rs_mrt-tools-docker/cmxreporting/cmxrep-rtia:
E1595, 1, docker.rsint.net/rs_mrt-tools-docker/cmxreporting/cmxrep-liveview-sockethost:
E1596, 1, docker.rsint.net/rs_mrt-tools-docker/cmxreporting/cmxrep-liveview-app:
E1597, 1, FlexxAlfManagerConfigurationBridge
E1598, 1, CMX_COMMON_IOCTL_GET_GIGABIT_CAPABILITY
E1599, 1, CMX_MB_IOCTL_RESET_ALL_CST_CONTROL_CONNECTIONS
E1600, 1, CMX_MB_IOCTL_RESET_ALL_SYNC_TRIG_BNC_CONNECTIONS
E1601, 1, DeviceAPI:
E1602, 1, PrivateAPI:
E1603, 1, TestEnvironmentInstance:
E1604, 1, TextLogMaxNumFiles:
E1605, 1, MaxNumEventsBacked:
E1606, 1, ParentPID:
E1607, 1, CMX_AU_IOCTL_DL_FPGA
E1608, 1, CMX_AU_IOCTL_GET_SIGA_FPGA_PCIE_LINK_STATUS
E1609, 1, ed
E1610, 13, 
E1611, 1, ted
E1612, 1, Exit:
E1613, 1, disabled
E1614, 3, Mounting
E1615, 14, CMX_COMMON_IOCTL_GET_GIGABIT_CHANNEL_LINK_STATUS
E1616, 4, Creating
E1617, 4, BW
E1618, 2, Mounted /var/volatile.
E1619, 2, Journal started
E1620, 1, rdrand : Initialized
E1621, 1, Journal
E1622, 3, CMX_AU_IOCTL_GET_SIGB_FPGA_VERSION
E1623, 3, CMX_AU_IOCTL_GET_SIGB_FPGA_IS_AFP_IMAGE
E1624, 3, fail:
E1625, 3, Location:
E1626, 7, Stopped
E1627, 198, PROCTITLE
E1628, 4, Starting
E1629, 8, Started
E1630, 1, 
E1631, 1, Checking
E1632, 2, CMX_MB_IOCTL_SET_SYNC_TRIG_BNC_CONNECTION
E1633, 2, ##
E1634, 183, ID:
E1635, 183, State:
E1636, 1, Progress:
E1637, 183, Reliability:
E1638, 17, overflow_protection.sh:
E1639, 9, removing
E1640, 7, CMX_AU_IOCTL_SET_CLEAR_SIG_FPGA
E1641, 7, CMX_AU_IOCTL_SET_RAT_SIG_SLOT_ID
E1642, 7, CMX_AU_IOCTL_SET_SIGA_FPGA_AST_OFFSET
E1643, 7, CMX_COMMON_IOCTL_RESET_CST_ERROR_MONITOR
E1644, 7, CMX_COMMON_IOCTL_GET_SYSSYNC_LINK_STATUS
E1645, 7, get_generic_syssync_link_status
E1646, 22, CMX_IOCTL_GET_SLOT_ID call
E1647, 6, CMX_AU_IOCTL_DMA_DL_FPGA
E1648, 6, CMX_AU_IOCTL_SET_SIGB_FPGA_AST_OFFSET
E1649, 6, hwtype:
E1650, 6, kdSisoDeviceName:
E1651, 6, instance:
E1652, 6, CMX_COMMON_IOCTL_SET_GIGABIT_POWER_MODE
E1653, 1, jitter :
E1654, 4, CMX_AU_IOCTL_GET_SIGA_FPGA_VERSION
E1655, 4, CMX_AU_IOCTL_GET_SIGA_FPGA_IS_AFP_IMAGE
E1656, 4, CMX_MB_IOCTL_CONF_CST_CONTROL_CONNECTION
E1657, 4, CMX_COMMON_IOCTL_SET_GIGABIT_CHANNEL_LINK_TRAINING
E1658, 363, CMX_COMMON_IOCTL_SET_GIGABIT_CHANNEL_LINK_CONFIG call
E1659, 1, docker.rsint.net/rs_mrt-tools-docker/sequencer/cmsequencer-fw-server:
E1660, 2, tcp:
E1661, 2, python:
E1662, 2, check_gone proc timeout
E1663, 2008, info:
E1664, 34, fpga
E1665, 4, rebuild list
E1666, 1, CMPX_MB_LD: boxNumber=
E1667, 5, CMX_MB_IOCTL_SET_BNC_OUT_PULSLEN call
E1668, 5, CMX_MB_IOCTL_SET_BNC_OUT_INVERTER call
E1669, 6, importPath: /usr/lib/fw/
E1670, 6, logpath:
E1671, 8, get_ld_rqm_plugin_data:
E1672, 100, CMX_IOCTL_GET_AST call
E1673, 1, TSS: CLOCK_DESCRIPTION
E1674, 4, RF
E1675, 3, at RohdeSchwarz.CMWmars.Utility.MecongBridge.Core.Mecong.MecongImpl.GetDecoder
E1676, 12, After runonce
E1677, 26, Stopping
E1678, 10, Unmounting
E1679, 10, Unmounted
E1680, 1, Closed sshd.socket.
E1681, 1, smpboot: CPU0: AMD Ryzen Embedded with Radeon Vega Gfx family: model: stepping:
E1682, 1, acpi Firmware Info : MMCONFIG for domain bus only partially covers this bridge
E1683, 2, pci VF n space: mem pref contains for VFs
E1684, 1, AHCI slots ports Gbps impl SATA mode
E1685, 1, PCI-Express for device be insufficient for optimal performance.
E1686, 1, Application Hosting Production; Content root path: /
E1687, 1, processes a instance DUT related services . Killing them.
E1688, 1, at unknown name Provider returned false on UpdateDeviceFootprintContent .
E1689, 2, Merge System Extension Images into /usr/ and /opt/ was skipped because all trigger condition checks failed.
E1690, 1, vm size GB levels block size fragment size
E1691, 1, to a tracing processor error= no OpenTelemetry endpoint: plugin
E1692, 1, | Directory Max. CORC Age Max CORC Directory
E1693, 2, reset cst routing table - for more detailed outputs switch on the insmod parameter for debug
E1694, 1, fw api nvm
E1695, 1, eth0: Link Up Gbps Full Duplex Flow Control: None
E1696, 1, InterfaceVersion: resourceName : value : majorVersion : minorVersion :
E1697, 1, //localhost: returned | get_jupyter_notebook_status | is_running
E1698, 1, at Startup occurred! Please check log file
E1699, 1, cgroup compatibility translation between legacy and unified hierarchy settings activated. See cgroup-compat debug messages for details.
E1700, 2, .NET ThreadPool Worker INFO RohdeSchwarz.AptAbstractionLib.DeviceMonitor - : b8ff:
E1701, 1, DeviceApiSubscriber DEBUG: ProgressInfo: Instrument Setup assigns local licenses to default instrument
E1702, 11, WARNING: in CRSScpiUnitSuffix.cpp at SetOwnUnitCatId : unknown thread name pIBase != NULL Unit-Linkage is invalid
E1703, 1, WARNING: in CRSParameterPropertyAdapter.cpp at CreateContainedPar : unknown thread name no object defined to be encapsulated
E1704, 9, DeviceApiSubscriber DEBUG: Connection service message: Found connection: = @
E1705, 3, Unhandled exception. RohdeSchwarz.CMWmars.Utility.MecongBridge.Core.Exceptions.MecongException: Inconsistent set of plugin names detected in Interface Mddb MMF : vs.
E1706, 4, INFO __init__._check_queue_empty: stopping Drift - queue empty or sec timeout
E1707, 4, CMPX_MB_LD: Calling set_mb_ctrl_connection mapFile srcSlot ctlAddress dstSlot routeInfo mci act : /usr/lib/fw/RS.CMWBase/DPSW/mb_cst_map.xcnf
E1708, 468, Failed to start Script that periodically evaluates the main S.M.A.R.T metrics and prepares them for node_exporter.
E1709, 2, PIAS: Data channel normally closed or due to PIAS: Remote access from client
E1710, 1, INFO: DUT services starter: The broker watcher will terminate because it has been notified to stop.
E1711, 4, WARNING: in CRsTimeLinux.cpp at GetNTPEnabled : SWP_Timer DBus error: org.freedesktop.systemd1.ShuttingDown Refusing activation D-Bus is shutting down.
E1712, 5, level=warning msg= cleanup warnings level=info msg=\\ starting signal loop\\ namespace=moby runtime=io.containerd.runc.v2\\n
E1713, 1, host bridge windows ACPI; if necessary use pci=nocrs report a bug
E1714, 1, any - read installation configuration-write restrictions: none none none
E1715, 1, PCIe:
E1716, 1, EGL Driver Error DRI2: find EGLDevice
E1717, 1, ID already context=_setup start
E1718, 1, port Establishing connection instrument
E1719, 2, Current system time is further ahead after build time but cannot correct: Invalid argument
E1720, 2, Create List of Static Device Nodes was skipped because of a failed condition check
E1721, 2, Commit transient machine-id on disk ConditionPathIsMountPoint=/etc/machine-id .
E1722, 1, Joining multicast group on interface
E1723, 1, Leaving multicast group on interface
E1724, 2, Virtual Machine and Container Storage Compatibility was skipped because of a failed condition check ConditionPathExists=/var/lib/machines.raw .
E1725, 1, FAT-fs sda1 : Volume was not properly unmounted. Some data may be corrupt. Please run fsck.
E1726, 15, amdgpu amdgpu: ring uses VM inv eng on hub
E1727, 11, system Activating via systemd: service requested by :
E1728, 10, mDNS multicast group on interface with address :
E1729, 1, msg= could snapshotter devmapper metadata plugin error= devmapper configured
E1730, 1, policy: Wired eth_external as for IPv4 routing DNS
E1731, 1, services Start /usr/lib/dut/dut_control_venv/bin args: /usr/lib/dut/dut_control_venv/bin/python dut_related_services_implementation.py True
E1732, 1, CRSDeviceFootprintServices.cpp UpdateFootprint : thread name Provider returned false UpdateDeviceFootprintContent .
E1733, 1, /etc/localtime type n/a /usr/lib/machines/.#machine.mrt-chromiumdaefec21ba27af7a/etc/localtime MS_BIND : No such or directory
E1734, 1, at HandleStartupWarning : Startup Warnings occurred! Please check
E1735, 5, DeviceApiSubscriber DEBUG: ProgressInfo: Finish is waiting for: Drivers InstrumentSetupManager Startup
E1736, 11, WARNING: in CRSScpiUnitSuffix.cpp at SetOwnUnitCatId : unknown thread name pIBase != NULL Unit-Linkage is invalid
E1737, 1, CRSParameterPropertyAdapter.cpp CreateContainedPar : no defined be encapsulated
E1738, 1, services Received the services Stopping application.
E1739, 4, info - gwss.gsm_wcdma_servicer.GsmWcdmaServicer object at gwss.gwss_server.cli prepare_setup=GsmWcdmaServicer
E1740, 6, info Initial is not registered state= registered :
E1741, 1, Information message: IF spectrum is outside allowed nominal IF band but inside extended IF band
E1742, 28, DeviceApiSubscriber DEBUG: CMX RF Connector definitions: @
E1743, 18, : : Deactivated successfully.
E1744, 8, Received disconnect from : port disconnected by user
E1745, 1, info Set jupyter_notebook_server_status to JupyterNotebookServerStatus running=BoolValue notebook_url=StringUtf8Value value= http: //localhost: token=StringUtf8Value value= instrument context=StopJupyterNotebookServer
E1746, 5, pci Gb/s available PCIe bandwidth limited by GT/s PCIe link at capable of Gb/s with GT/s PCIe link
E1747, 1, level=info msg= skip loading plugin \\ io.containerd.snapshotter.v1.aufs\\ ... error= aufs is not supported modprobe aufs failed: exit status \\ modprobe: FATAL: Module aufs not found in directory skip plugin
E1748, 4, mem size pref
E1749, 1, command task NotInitialized state
E1750, 4, detected: REMOTE HEAD
E1751, 1, Joules fixed counters ms ovfl timer
E1752, 1, explicitly. Should be installing BASE services
E1753, 1, glue library the Installation v
E1754, 1, Running RPC as SLAVE address es tcp:
E1755, 1, latest context=_setup start
E1756, 1, DEBUG: mrdcBandCombinations elements. containers elements
E1757, 2, usb We don t know the algorithms for LPM for this host disabling LPM.
E1758, 1, rtc_cmos alarms up to one month y3k bytes nvram hpet irqs
E1759, 2, was skipped because a failed condition check ConditionPathExists=!/etc/initrd-release .
E1760, 5, Configuration file is marked world-writable. Please remove world writability permission bits. Proceeding anyway.
E1761, 964, Script that periodically evaluates the main S.M.A.R.T metrics and prepares them for
E1762, 1, msg= TLS disabled. http2=false address= : :
E1763, 1, supported GL ANGLE
E1764, 1, RohdeSchwarz.InstallationServiceLib.InstallationService under with watchdog interval:
E1765, 1, in thread name parsing
E1766, 1, system Activating via systemd: service name= org.freedesktop.PolicyKit1 unit= polkit.service requested by : comm= /usr/libexec/udisks2/udisksd
E1767, 1, Installation Assistant Sample V Copyright: Rohde & Schwarz GmbH & Co. KG
E1768, 1, \\ io.containerd.tracing.processor.v1.otlp\\ ... error= no OpenTelemetry endpoint: skip plugin
E1769, 1, DAU error: Invalid Setup error adding slave
E1770, 1, unlink /run/nginx.pid failed Permission denied
E1771, 2, INFO main.setup_and_start:
E1772, 3, .NET ThreadPool Worker INFO RohdeSchwarz.AptAbstractionLib.DeviceMonitor - Host: : b8ff:
E1773, 1, DeviceApiSubscriber INFO : MRT changed from state Inactive to Startup
E1774, 2, Name Command State Ports
E1775, 5, root from :
E1776, 1, xlapi-nb-container /usr/local/bin/launch_jupy Up
E1777, 1, DeviceApiSubscriber
E1778, 1, Copyright c Rohde Schwarz GmbH Co. KG. All rights reserved.
E1779, 1, channel normally or due to unexpected data .
E1780, 23, DeviceApiSubscriber DEBUG: ProgressInfo: Product Definition loaded in:
E1781, 2, evaluating product description
E1782, 4, port
E1783, 4, info write log to gwss.gwss_server._logging_configuration
E1784, 4, INFO drift_zmqbroker.__init__: Initialing DriftRpcClient with url = tcp:
E1785, 1, DeviceApiSubscriber INFO : MRT changed from state Startup to Running
E1786, 1, software running. Subscribing other
E1787, 1, instance no. been
E1788, 2, Processing task in Start state
E1789, 1, /usr/share/mrt.xlapi-nb/docker-compose.yml | stop
E1790, 1, EngineCommander INFO : Processing SystemReady command task in Start state
E1791, 1, PIAS: DIAG: PIAS: SCAN? EXTERN DEFAULT
E1792, 16, eth_internal rms max freq +/- delay +/-
E1793, 8, system Activation via systemd failed for unit Refusing activation D-Bus is shutting down.
E1794, 1, sd sda Write cache: enabled read cache: enabled doesn t support DPO or FUA
E1795, 2, Store Token an EFI Variable failed condition check ConditionPathExists=/sys/firmware/efi/efivars/LoaderFeatures-4a67b082-0a4c-41cf-b6c7-440b29bb8c4f .
E1796, 2, .NET INFO - DeviceAdded: Updating b8ff:
E1797, 1, bdev /dev/sda2 errs: wr rd flush corrupt gen
E1798, 1, amdgpu: SE SH SE CU SH active_cu_number
E1799, 1, SYSMOND_SNAP_HEADER= PROCESS Time pid tid psr total_load kernel_load userspace_load command vsz rss
E1800, 2, level=info msg= ccResolverWrapper: sending update to cc: unix: ///run/containerd/containerd.sock nil nil nil nil module=grpc
E1801, 1, INFO main.__init__: instance no. was created.
E1802, 1, INFO start_dut_services.__log_monitoring_finalization: of implementation.
E1803, 3, /usr/lib/callysto/venv/bin/python -m compose -f /usr/share/mrt.xlapi-nb/docker-compose.yml
E1804, 2, exit RPC
E1805, 1, info Set jupyter_notebook_server_status to JupyterNotebookServerStatus running=BoolValue value=True notebook_url=StringUtf8Value value= http: //localhost: token=StringUtf8Value value= instrument context=_setup | register_on_modified_status_callback
E1806, 1, d36a%eth_internal type=k70 mb=MBCMX2
E1807, 1, thread lis Mode ManualTestenvironments :
E1808, 6, info WCDMA state background thread gwss.wcdma.wcdma_state prepare_setup=GsmWcdmaServicer server= dapi.zmqbroker_server.ZmqBrokerServer object at
E1809, 6, info GSM state background thread gwss.gsm.gsm_state prepare_setup=GsmWcdmaServicer server= dapi.zmqbroker_server.ZmqBrokerServer object at
E1810, 32, DeviceApiSubscriber ERROR: MRDC Band Combination error: Could not parse the SUL in
E1811, 3, PIAS: PIAS: Remote access from client
E1812, 9, Accepted publickey for root from : port ssh2: RSA TuDgFiiOpZNdIguFRJ9gDbSh6OiJ7zBBY2VXWBXjuRk
E1813, 1, info Stop Jupyter Notebook Service cmd= /usr/lib/callysto/venv/bin/python -m compose -f /usr/share/mrt.xlapi-nb/docker-compose.yml down context=StopJupyterNotebookServer | stop
E1814, 4, WARNING: in CRsTimeLinux.cpp at GetNTPEnabled : SWP_Timer DBus error: org.freedesktop.systemd1.ShuttingDown Refusing activation D-Bus is shutting down.
E1815, 1, /init
E1816, 1, HOME=/
E1817, 1, TERM=linux
E1818, 1, BOOT_IMAGE=/boot/vmlinuz
E1819, 1, Reloading.
E1820, 369, 
E1821, 1, __SWP_Tool__
E1822, 1, cmxrep-rtia
E1823, 1, cmxrep-liveview-sockethost
E1824, 1, cmxrep-liveview-app
E1825, 1, exit main
E1826, 1, Ready
E1827, 1, Done
E1828, 1, .
E1829, 1, ta .
E1830, 1, Aborting...
E1831, 1, MethodName UpdateDeviceFootprintContent /MethodName
E1832, 1, CoClassName DeviceFootprintServices /CoClassName
E1833, 1, ObjectName DeviceFootprintServices /ObjectName
E1834, 1, ObjectGuid 690DCA3E-BED2-4C7F-A67B-999EBDE1FB66 /ObjectGuid
E1835, 1, MethodName UpdateFootprint /MethodName
E1836, 1, /Errors
E1837, 1, /CompassErrorLog
E1838, 1, Finished...
E1839, 2, -----------------------------------------------------------------------------
E1840, 2, ./
E1841, 2, ./warning_mark.bmp
E1842, 2, Reset
E1843, 2, _sleep interval
E1844, 2, self.__tear_down_dut_services message
E1845, 2, self.stop_dut
E1846, 2, self.__dut_related_services.stop_waiting_for_broker
E1847, 2, self.__clear_dut_services
E1848, 2, self.__dut_related_services.tear_down
E1849, 2, self.stop_waiting_for_broker
E1850, 2, Terminated
E1851, 2, /Error
E1852, 366, ################################################################################
E1853, 4, n
E1854, 4, sys.exit dut_starter.start_dut
E1855, 4, self.__monitor
E1856, 4, f \ \ .join traceback.format_stack
E1857, 29, ---
E1858, 6, /usr/lib/fw
E1859, 8, ########################################
E1860, 15, execute
E1861, 12, sa_mrt-art-public
E1862, 3, systemd running in system mode -AUDIT -SELINUX -APPARMOR -SMACK -SECCOMP -GCRYPT -GNUTLS -OPENSSL +BLKID -CURL -ELFUTILS -FIDO2 -IDN2 -IDN -IPTC +KMOD -LIBCRYPTSETUP +LIBFDISK -PCRE2 -PWQUALITY -P11KIT -QRENCODE -BZIP2 -XZ -ZLIB -BPF_FRAMEWORK +UTMP default-hierarchy=hybrid
E1863, 5, /usr/lib/tmpfiles.d/dbus.conf: Line references path below legacy directory /var/run/ updating /var/run/dbus/containers → /run/dbus/containers; please update the tmpfiles.d/ drop-in file accordingly.
E1864, 1, Please move the device to a different PCI-e link with more lanes and/or higher transfer rate.
E1865, 1, Features: VFs: VSIs: QP: RSS FD_ATR FD_SB NTUPLE VxLAN Geneve PTP VEPA
E1866, 1, INFO main.start: Start python process at /usr/lib/dut/dut_control_venv/bin with args: /usr/lib/dut/dut_control_venv/bin/python dut_related_services_implementation.py True
E1867, 2, info enter RPC GetCmwConfig dapi.incoming_call request= request_bytes=b request_type=rs.mrt.common.Empty rpc=GetCmwConfig service_name=rs.mrt.testenvironment.signaling.gsmwcdma.GsmWcdmaService servicer_module=gwss.gsm_wcdma_servicer servicer_qualname=GsmWcdmaServicer
E1868, 1, INFO start_dut_services.__tear_down_dut_services: Received termination signal SIGTERM in the DUT services starter. Stopping application.
E1869, 198, SYSCALL success=yes tty= none key= null
E1870, 5, Start signalR Config: HandshakeTimeout : KeepAliveInterval : ClientTimeoutInterval : SupportedProtocols : json json MaximumReceiveMessageSize : EnableDetailedErrors : true StreamBufferCapacity : MaximumParallelInvocationsPerClient :
E1871, 1, level=info msg= Default bridge docker0 is assigned with an IP address Daemon option --bip can be used to set a preferred IP address
E1872, 1, CRSInstrumentSetupManager.cpp DoProductDescriptionEvaluatedAsync : SWP_ISM_ProdDescEvaluated Can retrieve ports ISM item IF1 OUT . This ISM item doesn t really make sense does it?
E1873, 1, DeviceApiSubscriber WARN MRDC Band excluded: The is provided by FBH the combination is excluded
E1874, 1, WARNING: in CFwApplicationManagement.cpp at UpdateApplicationsFunctionality : unknown thread name Application s not functional. Will not be loaded even if part of product description: lteue_meas nr6gue_meas nrmmwue_meas
E1875, 1, warn keyfile: load: /etc/NetworkManager/system-connections/Wired connection failed to load connection: invalid connection: connection.interface-name: place_holder_nmcli : interface name is longer than characters
E1876, 1, \\ io.containerd.snapshotter.v1.zfs\\ ... error= path /var/lib/containerd/io.containerd.snapshotter.v1.zfs must zfs filesystem to used with zfs snapshotter: skip plugin
E1877, 1, /home/instrument/fw/data/flex_config.ini FlexDiscoverAvahi: FlexLogging: DeviceNumber: BoxOffset: UseDevFpCache: WaitForSlaveRsrcsTimeoutInSec: FlexSlaves:
E1878, 1, WARNING: in CRSInstrumentSetupManager.cpp at DoProductDescriptionEvaluatedAsync : SWP_ISM_ProdDescEvaluated Can not retrieve ports of ISM item IF1 OUT . This ISM item doesn t really make sense does it?
E1879, 1, WARNING: in CRSFirmwareApplicationManager.cpp at RepairedMessageForLoadableButNotFunctionalApplications : unknown thread name Application s not loaded. Check consistency of productdefinition: BaseFwa wlan_meas IPerf iptune iplogging throughput delay Ping
E1880, 1, level=info msg= Start cri plugin with config PluginConfig: ContainerdConfig: Snapshotter: overlayfs DefaultRuntimeName: runc DefaultRuntime: Type: Path: Engine: PodAnnotations: ContainerAnnotations: Root: Options: map PrivilegedWithoutHostDevices: false BaseRuntimeSpec: NetworkPluginConfDir: NetworkPluginMaxConfNum: UntrustedWorkloadRuntime: Type: Path: Engine: PodAnnotations: ContainerAnnotations: Root: Options: map PrivilegedWithoutHostDevices: false BaseRuntimeSpec: NetworkPluginConfDir: NetworkPluginMaxConfNum: Runtimes: map runc: Type: io.containerd.runc.v2 Path: Engine: PodAnnotations: ContainerAnnotations: Root: Options: map BinaryName: CriuImagePath: CriuPath: CriuWorkPath: IoGid: IoUid: NoNewKeyring: false NoPivotRoot: false Root: ShimCgroup: SystemdCgroup: false PrivilegedWithoutHostDevices: false BaseRuntimeSpec: NetworkPluginConfDir: NetworkPluginMaxConfNum: NoPivot: false DisableSnapshotAnnotations: true DiscardUnpackedLayers: false IgnoreRdtNotEnabledErrors: false CniConfig: NetworkPluginBinDir: /opt/cni/bin NetworkPluginConfDir: /etc/cni/net.d NetworkPluginMaxConfNum: NetworkPluginConfTemplate: IPPreference: Registry: ConfigPath: Mirrors: map Configs: map Auths: map Headers: map ImageDecryption: KeyModel: node DisableTCPService: true StreamServerAddress: StreamServerPort: StreamIdleTimeout: EnableSelinux: false SelinuxCategoryRange: SandboxImage: k8s.gcr.io/pause: StatsCollectPeriod: SystemdCgroup: false EnableTLSStreaming: false X509KeyPairStreaming: TLSCertFile: TLSKeyFile: MaxContainerLogLineSize: DisableCgroup: false DisableApparmor: false RestrictOOMScoreAdj: false MaxConcurrentDownloads: DisableProcMount: false UnsetSeccompProfile: TolerateMissingHugetlbController: true DisableHugetlbController: true DeviceOwnershipFromSecurityContext: false IgnoreImageDefinedVolumes: false NetNSMountsUnderStateDir: false EnableUnprivilegedPorts: false EnableUnprivilegedICMP: false ContainerdRootDir: /var/lib/containerd ContainerdEndpoint: /run/containerd/containerd.sock RootDir: /var/lib/containerd/io.containerd.grpc.v1.cri StateDir: /run/containerd/io.containerd.grpc.v1.cri
E1881, 1, level=error msg= failed to load cni during init please check CRI plugin status before setting up network for pods error= cni config load failed: no network config found in /etc/cni/net.d: cni plugin not initialized: failed to load cni config
E1882, 49, audit: success=yes tty= none key= null
E1883, 6, ERROR: Failed to connect to the bus: Could not parse server address: Unknown address type examples of valid types are tcp and on UNIX unix
E1884, 2, INFO main.stop_waiting_for_broker: It has been required in instance no. of DUT related services to stop waiting for the broker from:
